shipping_id,order_id,carrier,shipping_date,delivery_date,shipping_cost
36106,47739,EcomExpress,2023-08-26,2023-09-01,206.3
36107,47740,IndiaPost,2024-09-17,2024-09-18,51.13
36108,47742,Delhivery,2022-11-10,2022-11-17,190.76
36109,47743,BlueDart,2023-09-21,2023-09-22,20.41
36110,47744,Delhivery,2024-01-11,2024-01-13,63.0
36111,47745,IndiaPost,2024-05-27,2024-05-31,50.38
36112,47747,BlueDart,2024-11-16,2024-11-20,133.09
36113,47748,IndiaPost,2022-05-20,2022-05-22,43.97
36114,47749,BlueDart,2023-03-14,2023-03-20,190.99
36115,47750,FedEx,2024-09-06,2024-09-12,207.94
36116,47752,DTDC,2023-02-10,2023-02-14,126.56
36117,47753,BlueDart,2024-07-30,2024-08-06,78.54
36118,47755,IndiaPost,2024-01-06,2024-01-12,139.43
36119,47756,BlueDart,2024-03-30,2024-04-01,114.66
36120,47759,DTDC,2024-06-29,2024-07-02,239.77
36121,47760,IndiaPost,2024-11-03,2024-11-08,161.99
36122,47762,FedEx,2024-08-07,2024-08-10,62.92
36123,47764,Delhivery,2023-02-02,2023-02-07,96.3
36124,47765,Delhivery,2023-06-21,2023-06-27,248.89
36125,47766,EcomExpress,2022-12-19,2022-12-22,249.89
36126,47767,Delhivery,2022-06-21,2022-06-22,87.41
36127,47768,IndiaPost,2022-01-10,2022-01-13,170.38
36128,47770,DTDC,2022-05-03,2022-05-05,203.08
36129,47771,IndiaPost,2023-01-06,2023-01-12,238.2
36130,47773,Delhivery,2024-09-10,2024-09-14,141.34
36131,47774,BlueDart,2024-09-15,2024-09-17,45.92
36132,47776,DTDC,2023-04-08,2023-04-09,79.8
36133,47777,BlueDart,2024-05-27,2024-05-29,195.3
36134,47778,BlueDart,2024-01-11,2024-01-16,201.0
36135,47779,FedEx,2024-02-27,2024-02-29,79.22
36136,47781,EcomExpress,2023-07-16,2023-07-17,57.45
36137,47783,BlueDart,2024-09-29,2024-10-03,171.34
36138,47784,Delhivery,2024-04-29,2024-04-30,23.69
36139,47785,IndiaPost,2023-05-22,2023-05-29,119.2
36140,47786,BlueDart,2023-07-04,2023-07-07,35.11
36141,47788,EcomExpress,2023-03-12,2023-03-14,206.88
36142,47791,BlueDart,2022-11-03,2022-11-04,64.43
36143,47792,DTDC,2023-06-17,2023-06-18,176.38
36144,47793,BlueDart,2023-12-25,2023-12-27,133.04
36145,47794,IndiaPost,2023-12-18,2023-12-25,73.95
36146,47795,FedEx,2022-01-10,2022-01-11,116.88
36147,47796,EcomExpress,2022-02-02,2022-02-05,141.9
36148,47798,FedEx,2023-10-23,2023-10-25,221.79
36149,47799,IndiaPost,2023-06-18,2023-06-19,208.12
36150,47800,BlueDart,2022-06-08,2022-06-10,27.65
36151,47801,EcomExpress,2022-04-09,2022-04-12,63.49
36152,47803,Delhivery,2022-08-12,2022-08-13,108.75
36153,47804,EcomExpress,2023-06-11,2023-06-13,72.26
36154,47805,IndiaPost,2022-06-24,2022-06-28,225.91
36155,47806,BlueDart,2023-07-17,2023-07-22,190.97
36156,47807,Delhivery,2024-03-31,2024-04-04,238.49
36157,47808,EcomExpress,2024-08-15,2024-08-19,70.91
36158,47810,FedEx,2022-07-10,2022-07-11,48.47
36159,47811,FedEx,2024-01-08,2024-01-10,177.56
36160,47812,IndiaPost,2023-03-06,2023-03-12,152.04
36161,47813,EcomExpress,2022-09-22,2022-09-25,39.18
36162,47814,IndiaPost,2022-08-28,2022-08-30,73.54
36163,47815,Delhivery,2022-07-29,2022-08-05,193.18
36164,47817,DTDC,2023-11-06,2023-11-09,31.99
36165,47818,EcomExpress,2022-12-22,2022-12-24,51.31
36166,47821,DTDC,2024-07-13,2024-07-20,47.92
36167,47822,IndiaPost,2023-10-07,2023-10-13,122.85
36168,47823,BlueDart,2022-08-31,2022-09-05,121.8
36169,47824,EcomExpress,2022-11-16,2022-11-19,239.37
36170,47825,IndiaPost,2023-02-02,2023-02-09,57.97
36171,47827,EcomExpress,2022-03-11,2022-03-15,173.82
36172,47828,BlueDart,2023-10-20,2023-10-22,72.77
36173,47829,IndiaPost,2024-03-26,2024-03-31,176.38
36174,47830,FedEx,2022-08-25,2022-08-26,138.76
36175,47831,EcomExpress,2024-12-05,2024-12-09,25.6
36176,47832,BlueDart,2022-01-03,2022-01-04,223.38
36177,47833,EcomExpress,2024-12-08,2024-12-11,47.29
36178,47834,BlueDart,2024-01-21,2024-01-27,183.77
36179,47837,EcomExpress,2024-09-24,2024-10-01,21.26
36180,47838,DTDC,2023-02-10,2023-02-16,42.18
36181,47839,EcomExpress,2022-11-06,2022-11-08,167.56
36182,47840,EcomExpress,2023-06-01,2023-06-06,242.98
36183,47841,DTDC,2022-08-01,2022-08-06,119.77
36184,47843,DTDC,2023-08-16,2023-08-23,29.02
36185,47844,Delhivery,2022-11-23,2022-11-29,193.87
36186,47847,BlueDart,2023-12-13,2023-12-19,244.46
36187,47848,Delhivery,2022-01-24,2022-01-29,207.32
36188,47849,Delhivery,2023-10-06,2023-10-07,74.6
36189,47850,DTDC,2023-03-21,2023-03-23,55.29
36190,47851,IndiaPost,2022-04-03,2022-04-09,41.21
36191,47853,EcomExpress,2022-02-01,2022-02-04,59.32
36192,47854,Delhivery,2024-04-17,2024-04-19,109.8
36193,47855,FedEx,2023-09-01,2023-09-08,201.36
36194,47856,IndiaPost,2022-06-26,2022-06-30,171.7
36195,47858,FedEx,2023-08-19,2023-08-22,135.8
36196,47860,BlueDart,2022-11-01,2022-11-08,131.95
36197,47861,DTDC,2024-04-17,2024-04-19,174.29
36198,47863,EcomExpress,2023-01-15,2023-01-22,106.31
36199,47864,BlueDart,2024-03-11,2024-03-13,136.19
36200,47865,DTDC,2024-01-26,2024-02-01,66.92
36201,47866,BlueDart,2024-05-15,2024-05-18,56.47
36202,47867,BlueDart,2022-09-26,2022-09-28,121.63
36203,47868,IndiaPost,2023-09-15,2023-09-22,186.94
36204,47870,DTDC,2023-06-08,2023-06-14,230.08
36205,47871,EcomExpress,2023-09-16,2023-09-21,184.97
36206,47872,IndiaPost,2023-10-17,2023-10-18,211.33
36207,47873,FedEx,2023-08-31,2023-09-05,237.69
36208,47875,IndiaPost,2023-08-28,2023-08-29,167.88
36209,47876,FedEx,2022-03-11,2022-03-13,107.62
36210,47877,BlueDart,2022-08-17,2022-08-21,240.78
36211,47878,DTDC,2022-06-30,2022-07-01,153.64
36212,47879,IndiaPost,2022-01-03,2022-01-07,100.47
36213,47880,EcomExpress,2022-10-24,2022-10-30,89.33
36214,47881,Delhivery,2023-05-08,2023-05-15,45.23
36215,47882,DTDC,2024-09-16,2024-09-23,144.89
36216,47883,FedEx,2022-07-26,2022-08-01,73.85
36217,47884,IndiaPost,2022-03-08,2022-03-13,53.75
36218,47885,EcomExpress,2022-02-23,2022-02-26,104.69
36219,47886,DTDC,2024-04-19,2024-04-22,58.44
36220,47887,IndiaPost,2024-12-11,2024-12-14,72.96
36221,47888,DTDC,2023-06-15,2023-06-18,208.91
36222,47890,EcomExpress,2023-05-29,2023-05-31,190.04
36223,47891,BlueDart,2023-02-02,2023-02-07,130.25
36224,47892,Delhivery,2024-05-11,2024-05-18,48.16
36225,47893,DTDC,2023-06-11,2023-06-13,91.22
36226,47894,BlueDart,2024-05-12,2024-05-15,66.34
36227,47895,EcomExpress,2023-09-09,2023-09-11,190.29
36228,47896,BlueDart,2024-07-01,2024-07-07,131.64
36229,47897,Delhivery,2023-11-26,2023-11-30,241.67
36230,47899,FedEx,2023-06-14,2023-06-20,179.75
36231,47900,IndiaPost,2022-06-05,2022-06-09,205.22
36232,47901,IndiaPost,2022-07-27,2022-07-29,223.98
36233,47902,Delhivery,2023-08-02,2023-08-07,55.33
36234,47904,DTDC,2023-10-14,2023-10-20,86.02
36235,47905,FedEx,2022-09-08,2022-09-11,62.62
36236,47906,Delhivery,2022-04-17,2022-04-18,187.54
36237,47907,Delhivery,2023-01-09,2023-01-10,45.86
36238,47908,Delhivery,2022-11-12,2022-11-19,228.85
36239,47909,IndiaPost,2023-09-20,2023-09-24,72.0
36240,47910,,2022-12-15,2022-12-19,114.65
36241,47911,IndiaPost,2022-05-13,2022-05-18,83.26
36242,47912,FedEx,2023-10-28,2023-10-29,165.03
36243,47913,IndiaPost,2024-01-24,2024-01-25,232.9
36244,47914,FedEx,2022-06-10,2022-06-12,69.7
36245,47915,DTDC,2024-12-27,2024-12-30,103.45
36246,47916,FedEx,2022-09-05,2022-09-12,33.3
36247,47918,EcomExpress,2022-08-16,2022-08-17,246.72
36248,47919,DTDC,2024-03-02,2024-03-03,34.16
36249,47920,Delhivery,2023-10-02,2023-10-04,191.33
36250,47922,,2024-11-01,2024-11-05,121.05
36251,47923,EcomExpress,2024-06-14,2024-06-17,145.7
36252,47924,EcomExpress,2024-01-28,2024-01-29,64.55
36253,47926,IndiaPost,2022-12-01,2022-12-04,237.69
36254,47927,Delhivery,2023-12-29,2024-01-05,216.95
36255,47928,IndiaPost,2023-01-27,2023-01-28,184.36
36256,47929,IndiaPost,2024-09-07,2024-09-08,228.81
36257,47930,BlueDart,2023-03-08,2023-03-12,203.22
36258,47931,FedEx,2024-05-06,2024-05-13,161.18
36259,47932,FedEx,2022-08-12,2022-08-16,177.29
36260,47933,BlueDart,2023-04-04,2023-04-09,168.52
36261,47934,BlueDart,2022-08-27,2022-09-02,242.09
36262,47935,DTDC,2024-04-23,2024-04-24,162.27
36263,47936,FedEx,2024-12-12,2024-12-17,131.34
36264,47937,DTDC,2023-01-23,2023-01-25,23.73
36265,47938,EcomExpress,2024-12-01,2024-12-03,118.78
36266,47939,DTDC,2023-10-27,2023-10-28,57.06
36267,47940,Delhivery,2024-05-10,2024-05-15,196.44
36268,47942,EcomExpress,2024-07-08,2024-07-09,108.65
36269,47943,EcomExpress,2022-06-09,2022-06-12,108.15
36270,47944,EcomExpress,2022-12-06,2022-12-13,99.53
36271,47945,Delhivery,2024-03-04,2024-03-05,108.13
36272,47946,BlueDart,2024-07-20,2024-07-22,80.62
36273,47947,BlueDart,2022-12-29,2023-01-01,206.73
36274,47948,Delhivery,2024-12-16,2024-12-19,166.95
36275,47949,EcomExpress,2024-08-29,2024-09-01,68.87
36276,47951,DTDC,2024-07-02,2024-07-04,182.54
36277,47952,BlueDart,2022-09-16,2022-09-23,61.06
36278,47954,FedEx,2022-02-25,2022-03-03,206.91
36279,47955,BlueDart,2023-10-28,2023-11-03,98.99
36280,47957,Delhivery,2023-12-19,2023-12-23,231.06
36281,47958,FedEx,2024-09-29,2024-10-02,71.27
36282,47960,IndiaPost,2024-03-07,2024-03-14,216.86
36283,47961,BlueDart,2023-08-19,2023-08-23,171.38
36284,47962,BlueDart,2023-06-22,2023-06-29,44.95
36285,47963,Delhivery,2024-09-25,2024-10-02,175.44
36286,47964,BlueDart,2023-10-10,2023-10-13,230.13
36287,47965,DTDC,2022-01-12,2022-01-13,199.17
36288,47966,BlueDart,2024-07-25,2024-07-31,223.58
36289,47967,IndiaPost,2024-03-22,2024-03-27,112.53
36290,47968,Delhivery,2022-08-10,2022-08-12,35.11
36291,47969,BlueDart,2024-04-01,2024-04-02,186.48
36292,47970,BlueDart,2023-12-07,2023-12-14,127.95
36293,47971,DTDC,2024-07-17,2024-07-22,218.98
36294,47973,IndiaPost,2024-03-29,2024-04-01,190.09
36295,47975,EcomExpress,2022-09-21,2022-09-27,181.89
36296,47977,EcomExpress,2024-06-22,2024-06-24,78.14
36297,47978,BlueDart,2022-08-08,2022-08-10,218.12
36298,47979,EcomExpress,2022-12-07,2022-12-11,164.34
36299,47980,DTDC,2023-02-24,2023-02-25,118.99
36300,47982,Delhivery,2022-06-14,2022-06-21,247.85
36301,47983,DTDC,2024-08-07,2024-08-08,98.34
36302,47984,IndiaPost,2023-11-11,2023-11-16,160.2
36303,47985,Delhivery,2023-09-19,2023-09-25,168.89
36304,47987,Delhivery,2024-12-12,2024-12-19,173.54
36305,47988,EcomExpress,2022-05-12,2022-05-15,172.08
36306,47990,DTDC,2024-10-21,2024-10-22,118.23
36307,47991,DTDC,2024-06-08,2024-06-10,59.08
36308,47992,BlueDart,2022-11-19,2022-11-26,171.66
36309,47994,FedEx,2023-06-29,2023-07-01,40.72
36310,47995,DTDC,2022-10-21,2022-10-27,149.85
36311,47996,DTDC,2023-12-26,2023-12-28,217.0
36312,48001,BlueDart,2023-11-20,2023-11-23,51.84
36313,48002,FedEx,2024-01-30,2024-02-06,233.07
36314,48003,EcomExpress,2024-08-07,2024-08-09,147.17
36315,48004,FedEx,2024-04-27,2024-04-28,171.68
36316,48005,Delhivery,2022-01-28,2022-02-04,249.33
36317,48006,FedEx,2022-06-02,2022-06-09,242.56
36318,48007,FedEx,2024-05-21,2024-05-22,45.37
36319,48008,EcomExpress,2023-02-12,2023-02-16,66.96
36320,48009,EcomExpress,2024-03-12,2024-03-16,20.79
36321,48010,EcomExpress,2024-07-28,2024-07-29,215.51
36322,48013,DTDC,2024-04-22,2024-04-24,24.41
36323,48015,EcomExpress,2022-11-16,2022-11-21,97.2
36324,48016,BlueDart,2022-07-23,2022-07-29,145.96
36325,48017,IndiaPost,2022-08-16,2022-08-23,174.72
36326,48020,BlueDart,2023-01-02,2023-01-05,131.42
36327,48021,IndiaPost,2023-12-10,2023-12-14,134.33
36328,48022,BlueDart,2024-10-01,2024-10-07,180.51
36329,48023,EcomExpress,2024-12-31,2025-01-05,71.75
36330,48024,FedEx,2023-11-30,2023-12-07,50.85
36331,48026,BlueDart,2023-10-30,2023-11-01,163.2
36332,48027,BlueDart,2022-11-03,2022-11-09,75.62
36333,48028,EcomExpress,2022-01-10,2022-01-12,179.3
36334,48029,BlueDart,2022-03-18,2022-03-18,178.77
36335,48030,BlueDart,2024-02-02,2024-02-07,119.77
36336,48031,FedEx,2023-06-21,2023-06-22,179.9
36337,48032,Delhivery,2023-05-01,2023-05-05,74.67
36338,48033,EcomExpress,2022-04-29,2022-04-30,207.28
36339,48034,IndiaPost,2024-09-08,2024-09-14,156.18
36340,48035,DTDC,2024-12-04,2024-12-07,220.11
36341,48037,Delhivery,2022-07-29,2022-08-02,63.51
36342,48038,IndiaPost,2022-08-30,2022-09-04,64.44
36343,48039,FedEx,2023-01-26,2023-01-28,161.21
36344,48040,FedEx,2024-09-20,2024-09-26,67.33
36345,48041,FedEx,2023-04-27,2023-05-02,93.54
36346,48042,Delhivery,2024-03-13,2024-03-16,86.47
36347,48043,Delhivery,2022-10-28,2022-11-04,178.96
36348,48044,FedEx,2024-07-05,2024-07-12,130.28
36349,48045,IndiaPost,2023-08-03,2023-08-04,233.93
36350,48046,EcomExpress,2023-04-29,2023-05-03,130.95
36351,48048,IndiaPost,2024-08-27,2024-08-29,111.47
36352,48049,DTDC,2023-11-21,2023-11-25,125.92
36353,48050,BlueDart,2022-03-18,2022-03-24,149.65
36354,48051,BlueDart,2023-06-30,2023-07-04,157.89
36355,48052,DTDC,2022-11-10,2022-11-11,188.01
36356,48053,Delhivery,2023-09-14,2023-09-20,75.28
36357,48054,Delhivery,2024-08-27,2024-08-31,48.81
36358,48055,IndiaPost,2022-11-23,2022-11-26,162.97
36359,48056,DTDC,2023-03-21,2023-03-24,240.7
36360,48057,IndiaPost,2022-02-17,2022-02-22,178.26
36361,48058,Delhivery,2022-04-04,2022-04-09,123.13
36362,48059,Delhivery,2024-09-09,2024-09-12,110.48
36363,48060,Delhivery,2022-01-16,2022-01-18,84.33
36364,48061,FedEx,2023-09-17,2023-09-23,145.75
36365,48064,DTDC,2022-12-05,2022-12-08,126.27
36366,48065,EcomExpress,2024-12-07,2024-12-12,33.96
36367,48068,EcomExpress,2023-12-27,2023-12-30,102.72
36368,48069,BlueDart,2022-02-11,2022-02-17,40.89
36369,48070,DTDC,2023-01-08,2023-01-10,148.67
36370,48071,FedEx,2023-10-17,2023-10-23,33.45
36371,48072,BlueDart,2022-03-21,2022-03-27,244.14
36372,48073,IndiaPost,2023-05-02,2023-05-08,167.08
36373,48074,FedEx,2024-07-07,2024-07-11,61.6
36374,48077,EcomExpress,2024-08-24,2024-08-26,60.53
36375,48078,IndiaPost,2024-10-13,2024-10-16,109.69
36376,48079,Delhivery,2022-08-17,2022-08-24,230.58
36377,48080,FedEx,2023-04-21,2023-04-27,115.29
36378,48081,Delhivery,2022-12-16,2022-12-19,110.89
36379,48082,IndiaPost,2023-08-09,2023-08-12,31.94
36380,48083,FedEx,2024-12-27,2024-12-29,203.34
36381,48084,IndiaPost,2022-10-03,2022-10-08,177.14
36382,48085,DTDC,2022-05-07,2022-05-14,71.6
36383,48086,EcomExpress,2024-08-06,2024-08-11,234.82
36384,48087,EcomExpress,2024-11-02,2024-11-06,241.59
36385,48089,BlueDart,2023-07-19,2023-07-25,171.37
36386,48091,DTDC,2023-08-24,2023-08-26,73.75
36387,48092,FedEx,2022-01-22,2022-01-25,195.95
36388,48093,Delhivery,2022-03-08,2022-03-15,193.66
36389,48094,EcomExpress,2022-09-12,2022-09-17,74.82
36390,48095,,2024-01-07,2024-01-08,192.58
36391,48096,DTDC,2022-07-28,2022-07-30,48.57
36392,48097,IndiaPost,2023-02-27,2023-03-06,64.61
36393,48098,DTDC,2023-11-26,2023-11-28,158.06
36394,48099,Delhivery,2022-11-22,2022-11-26,170.7
36395,48101,BlueDart,2023-03-03,2023-03-07,228.87
36396,48103,EcomExpress,2022-02-20,2022-02-21,136.82
36397,48104,EcomExpress,2024-11-05,2024-11-11,114.42
36398,48106,IndiaPost,2023-12-11,2023-12-18,102.3
36399,48107,DTDC,2022-10-14,2022-10-19,141.75
36400,48109,EcomExpress,2024-03-11,2024-03-14,73.02
36401,48110,DTDC,2023-12-12,2023-12-17,67.4
36402,48111,Delhivery,2024-04-11,2024-04-17,175.03
36403,48112,Delhivery,2024-01-24,2024-01-25,193.87
36404,48113,BlueDart,2022-11-22,2022-11-25,224.9
36405,48116,EcomExpress,2023-11-14,2023-11-15,41.39
36406,48117,EcomExpress,2022-02-22,2022-02-24,183.59
36407,48118,,2023-04-18,2023-04-25,65.47
36408,48119,DTDC,2024-02-20,2024-02-25,190.65
36409,48120,FedEx,2023-03-07,2023-03-08,36.14
36410,48121,Delhivery,2022-03-25,2022-03-29,134.99
36411,48124,BlueDart,2024-11-15,2024-11-22,225.5
36412,48126,FedEx,2024-12-13,2024-12-16,210.86
36413,48127,IndiaPost,2022-06-18,2022-06-25,228.44
36414,48128,FedEx,2022-09-11,2022-09-18,178.45
36415,48129,Delhivery,2024-04-26,2024-04-30,218.01
36416,48130,IndiaPost,2024-06-05,2024-06-09,96.33
36417,48135,DTDC,2024-04-14,2024-04-19,48.91
36418,48137,DTDC,2023-09-11,2023-09-13,116.86
36419,48139,EcomExpress,2022-07-18,2022-07-22,228.2
36420,48140,IndiaPost,2023-04-30,2023-05-06,169.66
36421,48141,EcomExpress,2024-12-29,2024-12-31,75.58
36422,48142,IndiaPost,2023-04-30,2023-05-06,94.69
36423,48143,IndiaPost,2022-12-19,2022-12-23,180.25
36424,48144,EcomExpress,2022-10-26,2022-10-31,222.78
36425,48145,FedEx,2024-02-05,2024-02-07,166.05
36426,48146,BlueDart,2023-12-19,2023-12-24,151.06
36427,48148,DTDC,2024-11-29,2024-12-05,48.93
36428,48149,DTDC,2022-06-05,2022-06-10,62.8
36429,48150,IndiaPost,2024-12-30,2025-01-04,80.79
36430,48151,BlueDart,2022-05-18,2022-05-23,208.09
36431,48152,FedEx,2023-04-03,2023-04-07,153.04
36432,48153,IndiaPost,2022-05-02,2022-05-08,142.63
36433,48154,Delhivery,2022-11-19,2022-11-23,119.65
36434,48156,BlueDart,2024-02-14,2024-02-20,174.47
36435,48157,Delhivery,2022-04-19,2022-04-26,132.63
36436,48159,FedEx,2024-01-23,2024-01-25,227.57
36437,48160,FedEx,2024-01-04,2024-01-07,52.28
36438,48161,DTDC,2022-12-31,2023-01-01,124.93
36439,48162,EcomExpress,2022-01-05,2022-01-07,105.79
36440,48164,EcomExpress,2023-04-24,2023-04-29,175.76
36441,48165,FedEx,2022-01-13,2022-01-18,115.44
36442,48166,BlueDart,2023-04-15,2023-04-18,25.57
36443,48169,FedEx,2023-07-06,2023-07-07,152.59
36444,48170,FedEx,2022-05-25,2022-05-30,136.12
36445,48172,BlueDart,2024-01-22,2024-01-25,172.96
36446,48173,Delhivery,2023-03-18,2023-03-23,189.62
36447,48174,DTDC,2023-04-16,2023-04-22,121.61
36448,48175,BlueDart,2024-01-03,2024-01-06,67.06
36449,48176,EcomExpress,2022-01-07,2022-01-09,188.9
36450,48177,BlueDart,2024-01-15,2024-01-20,186.92
36451,48178,Delhivery,2022-11-23,2022-11-24,191.76
36452,48180,IndiaPost,2024-09-27,2024-10-02,118.63
36453,48181,Delhivery,2022-08-01,2022-08-08,154.11
36454,48182,Delhivery,2023-04-14,2023-04-14,165.74
36455,48184,BlueDart,2024-03-27,2024-03-30,115.7
36456,48185,EcomExpress,2023-10-01,2023-10-02,231.42
36457,48186,BlueDart,2024-05-08,2024-05-09,201.26
36458,48187,EcomExpress,2024-11-17,2024-11-21,57.59
36459,48188,IndiaPost,2023-08-29,2023-09-04,190.94
36460,48189,BlueDart,2022-05-27,2022-05-28,23.38
36461,48191,DTDC,2023-04-21,2023-04-25,114.65
36462,48192,DTDC,2022-11-06,2022-11-10,102.23
36463,48193,IndiaPost,2024-12-30,2025-01-04,96.62
36464,48194,IndiaPost,2022-09-20,2022-09-22,176.11
36465,48196,DTDC,2022-10-24,2022-10-25,228.47
36466,48198,EcomExpress,2024-05-08,2024-05-15,41.51
36467,48199,BlueDart,2022-04-18,2022-04-25,214.56
36468,48201,Delhivery,2022-12-04,2022-12-05,70.41
36469,48203,,2022-06-28,2022-06-29,193.27
36470,48205,FedEx,2023-04-12,2023-04-19,75.68
36471,48206,Delhivery,2023-11-10,2023-11-15,221.25
36472,48207,DTDC,2023-06-24,2023-06-30,224.53
36473,48208,FedEx,2022-11-15,2022-11-16,228.51
36474,48211,IndiaPost,2022-12-17,2022-12-22,44.57
36475,48212,DTDC,2022-10-12,2022-10-16,155.37
36476,48213,FedEx,2023-04-28,2023-05-05,186.52
36477,48214,DTDC,2023-01-21,2023-01-22,185.12
36478,48215,EcomExpress,2024-11-21,2024-11-24,90.06
36479,48216,IndiaPost,2024-08-13,2024-08-20,64.41
36480,48217,Delhivery,2024-07-13,2024-07-20,35.81
36481,48218,Delhivery,2024-05-13,2024-05-19,117.97
36482,48219,DTDC,2024-12-07,2024-12-14,67.68
36483,48221,BlueDart,2024-04-11,2024-04-12,207.39
36484,48222,IndiaPost,2024-10-19,2024-10-21,147.63
36485,48223,BlueDart,2024-02-28,2024-03-06,198.16
36486,48224,EcomExpress,2023-06-13,2023-06-19,38.17
36487,48225,BlueDart,2022-12-07,2022-12-12,175.71
36488,48226,BlueDart,2024-10-06,2024-10-10,173.77
36489,48227,IndiaPost,2023-05-24,2023-05-26,187.52
36490,48228,Delhivery,2024-07-03,2024-07-04,141.33
36491,48229,Delhivery,2023-04-14,2023-04-19,155.83
36492,48231,DTDC,2024-01-15,2024-01-21,65.19
36493,48232,EcomExpress,2022-08-04,2022-08-07,212.75
36494,48233,FedEx,2022-11-18,2022-11-25,28.72
36495,48234,EcomExpress,2023-02-02,2023-02-06,47.28
36496,48235,DTDC,2023-06-12,2023-06-17,93.26
36497,48236,BlueDart,2023-06-16,2023-06-18,94.97
36498,48238,BlueDart,2024-02-01,2024-02-04,84.45
36499,48239,IndiaPost,2023-09-26,2023-09-28,29.97
36500,48240,FedEx,2022-02-06,2022-02-11,222.79
36501,48242,FedEx,2023-08-02,2023-08-04,68.8
36502,48244,IndiaPost,2023-12-26,2023-12-28,139.11
36503,48245,BlueDart,2023-01-05,2023-01-11,134.97
36504,48246,FedEx,2022-12-05,2022-12-12,236.21
36505,48247,Delhivery,2022-08-04,2022-08-05,47.82
36506,48248,DTDC,2024-06-01,2024-06-05,114.54
36507,48249,IndiaPost,2024-08-20,2024-08-23,138.59
36508,48250,EcomExpress,2023-12-11,2023-12-14,249.78
36509,48251,IndiaPost,2024-12-09,2024-12-10,52.44
36510,48252,,2023-02-16,2023-02-17,185.17
36511,48253,Delhivery,2024-11-18,2024-11-19,22.79
36512,48254,Delhivery,2024-04-16,2024-04-18,135.12
36513,48256,EcomExpress,2022-04-20,2022-04-24,82.61
36514,48257,EcomExpress,2024-06-08,2024-06-15,238.34
36515,48258,BlueDart,2022-03-03,2022-03-09,105.81
36516,48259,DTDC,2024-08-04,2024-08-08,91.29
36517,48260,BlueDart,2022-06-13,2022-06-16,156.8
36518,48261,BlueDart,2023-03-25,2023-03-31,226.02
36519,48263,Delhivery,2022-06-06,2022-06-09,113.22
36520,48264,EcomExpress,2022-03-31,2022-04-04,105.15
36521,48265,BlueDart,2024-09-05,2024-09-07,160.59
36522,48266,BlueDart,2022-04-14,2022-04-18,117.49
36523,48267,IndiaPost,2024-11-26,2024-11-28,46.77
36524,48268,EcomExpress,2023-05-27,2023-05-31,223.15
36525,48269,DTDC,2022-08-07,2022-08-09,168.59
36526,48270,Delhivery,2022-09-08,2022-09-14,145.2
36527,48272,FedEx,2024-09-01,2024-09-04,147.86
36528,48274,EcomExpress,2022-04-06,2022-04-10,222.64
36529,48275,FedEx,2024-07-06,2024-07-11,234.73
36530,48276,IndiaPost,2022-03-28,2022-04-02,134.05
36531,48277,Delhivery,2022-11-29,2022-12-02,110.16
36532,48278,DTDC,2022-08-20,2022-08-26,178.08
36533,48280,DTDC,2024-07-21,2024-07-25,160.28
36534,48281,BlueDart,2024-07-07,2024-07-08,84.55
36535,48282,IndiaPost,2023-10-23,2023-10-28,171.86
36536,48283,IndiaPost,2024-08-02,2024-08-09,173.1
36537,48285,IndiaPost,2023-02-12,2023-02-17,195.57
36538,48286,DTDC,2022-04-12,2022-04-14,167.19
36539,48287,BlueDart,2023-04-15,2023-04-18,226.57
36540,48288,DTDC,2025-01-22,2025-01-23,219.36
36541,48289,EcomExpress,2023-07-18,2023-07-24,105.28
36542,48290,EcomExpress,2023-04-09,2023-04-10,52.85
36543,48292,IndiaPost,2023-06-10,2023-06-13,176.14
36544,48293,FedEx,2024-12-28,2025-01-01,180.35
36545,48295,EcomExpress,2022-07-03,2022-07-10,183.51
36546,48296,EcomExpress,2023-09-29,2023-10-03,122.67
36547,48297,DTDC,2023-04-25,2023-05-01,171.11
36548,48298,FedEx,2023-07-20,2023-07-23,193.46
36549,48299,DTDC,2024-10-18,2024-10-19,221.76
36550,48301,Delhivery,2022-10-04,2022-10-08,197.09
36551,48302,IndiaPost,2024-11-02,2024-11-07,84.16
36552,48303,EcomExpress,2023-07-30,2023-08-06,108.94
36553,48304,Delhivery,2022-11-01,2022-11-02,125.33
36554,48306,DTDC,2024-02-06,2024-02-09,66.01
36555,48307,DTDC,2024-01-28,2024-02-03,150.03
36556,48310,BlueDart,2024-01-06,2024-01-09,20.81
36557,48312,IndiaPost,2022-07-21,2022-07-27,165.54
36558,48314,Delhivery,2024-09-03,2024-09-10,151.13
36559,48315,Delhivery,2022-10-13,2022-10-20,38.71
36560,48316,FedEx,2023-03-27,2023-03-30,248.76
36561,48317,Delhivery,2023-03-27,2023-03-31,131.8
36562,48318,IndiaPost,2024-03-27,2024-04-03,73.46
36563,48320,BlueDart,2024-08-12,2024-08-19,138.38
36564,48321,IndiaPost,2023-06-16,2023-06-19,108.47
36565,48323,Delhivery,2024-05-03,2024-05-09,224.95
36566,48325,BlueDart,2022-03-14,2022-03-19,240.74
36567,48327,FedEx,2022-11-18,2022-11-22,119.89
36568,48328,DTDC,2024-10-29,2024-10-30,32.68
36569,48329,IndiaPost,2024-09-25,2024-09-27,158.78
36570,48330,BlueDart,2023-03-05,2023-03-06,33.0
