review_id,customer_id,product_id,order_id,rating,review_text,review_date
22546,6221,1694,88874,3,Okay for the price.,2023-12-02
22547,6056,1063,2050,5,Highly recommend this product.,2022-10-10
22548,8642,1889,48923,3,,2023-10-18
22549,7652,2012,7925,3,Okay for the price.,2024-06-11
22550,10319,469,95281,5,Good value for money.,2022-01-24
22551,5024,776,6543,2,Product arrived damaged.,2023-07-16
22552,9639,188,60776,3,It's decent.,2023-01-02
22553,5993,1477,40482,5,Highly recommend this product.,2023-09-04
22554,3492,1172,88977,2,Disappointed with the purchase.,2024-07-23
22555,5707,1922,35001,4,Very satisfied with this purchase.,2023-05-05
22556,1944,504,64780,2,Disappointed with the purchase.,2022-09-20
22557,8155,907,47944,2,Stopped working after a week.,2022-12-19
22558,7466,1901,101682,3,It's decent.,2023-02-25
22559,3759,471,17578,4,"Excellent quality, will buy again.",2022-05-25
22560,3940,146,12602,2,Stopped working after a week.,2024-03-07
22561,8305,2209,63441,1,Does not match the description.,2022-03-27
22562,941,1316,48819,4,Highly recommend this product.,2022-10-20
22563,4234,2141,12339,3,Okay for the price.,2024-06-12
22564,4909,732,71481,1,Product arrived damaged.,2024-08-26
22565,7363,1220,68096,2,Would not recommend.,2023-07-08
22566,313,954,251,4,"Excellent quality, will buy again.",2024-06-26
22567,1039,1819,95823,2,Product arrived damaged.,2023-02-24
22568,5451,687,59539,4,"Excellent quality, will buy again.",2024-09-20
22569,7077,213,56743,1,Does not match the description.,2023-01-05
22570,346,1526,83707,5,"Excellent quality, will buy again.",2023-04-01
22571,5894,1529,50921,5,Highly recommend this product.,2024-02-14
22572,7704,1793,27994,5,Fast delivery and great packaging.,2023-11-18
22573,10206,1316,28937,3,,2023-01-09
22574,2350,98,52114,3,"Average product, nothing special.",2022-12-18
22575,1173,929,100220,4,"Excellent quality, will buy again.",2024-12-30
22576,9088,991,60034,1,Does not match the description.,2024-02-03
22577,7792,1732,95362,1,Stopped working after a week.,2023-02-18
22578,7500,1906,75013,4,Very satisfied with this purchase.,2023-01-21
22579,5050,256,81700,4,"Great product, exactly as described!",2022-12-11
22580,1530,2013,87520,1,Product arrived damaged.,2023-07-16
22581,10260,1441,52512,4,Fast delivery and great packaging.,2024-05-09
22582,4774,1265,24013,3,,2022-05-09
22583,2360,112,79346,2,Would not recommend.,2024-05-09
22584,6189,946,97730,3,Okay for the price.,2022-08-10
22585,5617,549,70257,1,"Not as expected, quality is poor.",2024-03-15
22586,6675,115,68771,1,"Not as expected, quality is poor.",2024-11-03
22587,10425,1590,45742,4,Highly recommend this product.,2022-03-07
22588,4833,182,94969,4,Highly recommend this product.,2024-10-15
22589,3161,1193,44801,5,Very satisfied with this purchase.,2022-05-18
22590,225,1458,37391,5,Highly recommend this product.,2024-08-28
22591,3838,2172,25318,3,"Average product, nothing special.",2024-05-04
22592,3226,250,93498,3,"Average product, nothing special.",2024-05-04
22593,9832,766,87767,4,Good value for money.,2023-12-19
22594,7074,1327,95961,1,"Not as expected, quality is poor.",2024-09-10
22595,5645,767,8431,3,"Average product, nothing special.",2024-10-14
22596,8889,1338,49384,3,Okay for the price.   ,2024-04-09
22597,8831,2140,78549,2,,2024-09-17
22598,5240,1219,6963,4,Highly recommend this product.,2022-07-27
22599,8561,1655,25664,2,Stopped working after a week.   ,2023-10-01
22600,6053,428,9808,5,Good value for money.,2022-02-06
22601,2917,2127,42985,4,Highly recommend this product.,2022-09-08
22602,310,1180,50443,2,Disappointed with the purchase.,2024-10-15
22603,5282,1763,3808,1,Disappointed with the purchase.,2022-06-15
22604,8084,1710,47868,3,Okay for the price.,2023-09-19
22605,9902,380,33418,3,"Average product, nothing special.",2024-09-24
22606,2575,1420,60632,4,"Great product, exactly as described!",2024-07-16
22607,1259,509,21787,1,"Not as expected, quality is poor.",2023-06-17
22608,10102,1361,37879,3,Okay for the price.,2022-09-26
22609,1451,1211,3912,2,Stopped working after a week.,2022-05-16
22610,5420,271,18241,4,"Great product, exactly as described!",2024-08-28
22611,9993,2144,50594,2,"Not as expected, quality is poor.",2022-07-10
22612,9923,715,96582,3,"Average product, nothing special.",2024-05-16
22613,10346,1200,28988,5,"Great product, exactly as described!",2023-09-19
22614,5386,289,55625,3,It's decent.,2024-10-30
22615,1659,2193,37486,3,It's decent.,2023-03-09
22616,7206,1652,68794,4,Very satisfied with this purchase.,2024-08-06
22617,8549,1742,70709,3,It's decent.,2024-12-31
22618,5926,1928,104884,4,Very satisfied with this purchase.,2022-08-31
22619,5177,1907,49294,2,Disappointed with the purchase.   ,2023-11-20
22620,8671,2116,37706,3,,2022-05-11
22621,4604,224,69803,4,Fast delivery and great packaging.,2023-10-28
22622,4968,350,11637,1,Does not match the description.,2022-12-08
22623,1222,1854,35476,3,Okay for the price.,2022-07-13
22624,8828,2133,10617,2,Does not match the description.,2022-11-26
22625,2377,1637,23913,3,,2024-04-12
22626,4066,1109,67008,5,Fast delivery and great packaging.,2022-07-14
22627,5604,2141,83562,3,Okay for the price.,2023-12-20
22628,6063,186,47280,2,Does not match the description.,2024-05-13
22629,6217,2200,16878,1,Product arrived damaged.,2022-11-06
22630,8952,1427,4956,4,"Excellent quality, will buy again.",2022-12-17
22631,5531,2084,5478,3,,2023-09-02
22632,651,1269,83001,2,"Not as expected, quality is poor.",2023-07-28
22633,612,1988,631,5,"Great product, exactly as described!",2024-02-07
22634,2522,876,87476,5,"Great product, exactly as described!",2023-11-15
22635,7866,356,90358,3,Okay for the price.,2024-02-20
22636,4676,1231,29034,5,Fast delivery and great packaging.,2022-04-26
22637,925,273,19878,5,"Excellent quality, will buy again.",2023-11-13
22638,8032,484,58628,4,Fast delivery and great packaging.,2023-12-09
22639,6478,743,83638,3,Okay for the price.,2023-09-08
22640,507,838,54702,4,,2023-01-21
22641,765,1687,75816,1,Would not recommend.,2022-04-22
22642,3254,1817,5189,5,"Great product, exactly as described!",2024-05-11
22643,10390,268,54608,4,"Great product, exactly as described!",2022-06-04
22644,2470,1449,85750,4,Highly recommend this product.,2022-06-08
22645,6968,772,79126,3,Okay for the price.,2024-01-29
22646,4471,1846,53352,3,,2022-03-05
22647,1878,1275,13090,2,Product arrived damaged.,2022-07-14
22648,3291,1595,13356,2,Product arrived damaged.,2024-01-22
22649,5553,552,71874,2,Disappointed with the purchase.,2024-09-16
22650,4035,1555,36832,2,Product arrived damaged.,2024-08-12
22651,4890,649,31677,5,"Great product, exactly as described!",2024-08-29
22652,10351,854,96051,5,Very satisfied with this purchase.,2023-07-29
22653,10057,71,88377,2,"Not as expected, quality is poor.",2022-10-07
22654,6987,634,89958,4,Fast delivery and great packaging.,2022-11-09
22655,6627,1059,14701,3,It's decent.,2023-07-09
22656,8068,1020,56679,4,Very satisfied with this purchase.,2023-11-07
22657,8821,753,40566,5,Fast delivery and great packaging.,2024-02-04
22658,2550,854,20498,3,,2023-03-27
22659,3512,1019,4712,3,It's decent.,2022-03-22
22660,739,1347,43109,1,Disappointed with the purchase.,2024-11-14
22661,1104,1865,82897,1,Disappointed with the purchase.,2022-08-09
22662,8246,631,57395,4,"Excellent quality, will buy again.",2022-11-11
22663,667,599,19059,1,Would not recommend.,2023-02-24
22664,8025,2036,81936,2,Stopped working after a week.,2024-09-08
22665,2415,1534,99607,4,Fast delivery and great packaging.,2024-09-15
22666,852,369,70476,4,Very satisfied with this purchase.,2024-01-20
22667,202,1653,59325,4,Fast delivery and great packaging.,2023-11-19
22668,9471,850,28397,4,Very satisfied with this purchase.,2024-03-26
22669,521,698,24504,4,Good value for money.,2023-03-31
22670,9121,1829,63776,1,Stopped working after a week.,2022-09-07
22671,5788,1241,92924,5,Fast delivery and great packaging.,2023-08-03
22672,4837,619,21499,1,Stopped working after a week.,2024-08-03
22673,2549,1792,31391,4,"Great product, exactly as described!",2023-07-19
22674,6584,908,75157,4,Very satisfied with this purchase.,2024-09-04
22675,1020,1184,95460,3,It's decent.,2022-08-04
22676,5073,1005,87560,2,Stopped working after a week.,2023-04-25
22677,4837,1207,11235,2,Stopped working after a week.,2024-12-03
22678,3436,1924,84045,5,Good value for money.,2022-03-13
22679,8945,1023,31889,1,Disappointed with the purchase.,2024-07-12
22680,6426,1755,27359,2,Does not match the description.,2022-05-02
22681,3022,1655,95755,2,Would not recommend.,2023-11-16
22682,5217,420,102091,2,Disappointed with the purchase.   ,2022-09-09
22683,8781,801,100107,1,Product arrived damaged.,2023-06-21
22684,545,647,12619,4,Highly recommend this product.,2023-12-13
22685,7031,1207,85584,4,Good value for money.,2022-12-09
22686,3479,832,64874,5,"Excellent quality, will buy again.   ",2023-06-04
22687,4107,1460,87905,2,Would not recommend.,2024-06-26
22688,2220,1677,98281,5,"Great product, exactly as described!",2024-06-21
22689,2861,643,76196,4,Very satisfied with this purchase.,2022-12-19
22690,4346,1617,83358,2,Would not recommend.,2024-05-27
22691,7405,2178,41643,2,Disappointed with the purchase.,2023-04-13
22692,6823,172,88468,1,Stopped working after a week.,2024-04-24
22693,6707,756,72622,3,,2022-10-07
22694,5899,1586,101694,5,"Great product, exactly as described!",2023-08-27
22695,3939,1431,16883,1,Product arrived damaged.,2024-06-06
22696,7211,826,89412,3,,2024-04-15
22697,475,1893,86106,3,Okay for the price.,2024-08-15
22698,8505,1277,35621,4,Good value for money.,2024-03-04
22699,4837,1795,21499,1,"Not as expected, quality is poor.",2024-07-22
22700,5630,1392,56462,1,Does not match the description.,2023-08-26
22701,9872,1028,68958,4,"Excellent quality, will buy again.",2023-06-11
22702,2081,1949,13295,1,Stopped working after a week.,2022-05-26
22703,1902,1993,91287,4,Very satisfied with this purchase.,2023-07-11
22704,7975,110,42,4,"Excellent quality, will buy again.",2024-08-13
22705,8155,1881,47944,4,Fast delivery and great packaging.,2022-12-21
22706,778,492,57142,5,Fast delivery and great packaging.,2023-02-09
22707,7271,1381,33615,5,Fast delivery and great packaging.,2022-03-20
22708,636,1815,14209,1,Would not recommend.,2022-05-10
22709,10264,463,20592,3,"Average product, nothing special.",2022-06-07
22710,6670,1094,155,5,Good value for money.,2022-07-21
22711,6766,1081,95159,3,,2023-04-26
22712,4169,629,66378,5,Fast delivery and great packaging.,2023-01-04
22713,8272,1101,42992,2,Does not match the description.,2024-09-09
22714,8827,2092,102613,3,Okay for the price.,2024-12-18
22715,5300,615,29864,3,"Average product, nothing special.",2024-05-07
22716,2139,1943,71280,1,Does not match the description.,2023-07-15
22717,498,2187,51933,1,Stopped working after a week.,2022-03-21
22718,1390,809,29327,4,"Excellent quality, will buy again.",2023-03-08
22719,2932,1344,42728,5,Fast delivery and great packaging.,2022-06-04
22720,2969,1992,70460,5,"Great product, exactly as described!",2024-12-07
22721,8577,2110,32994,4,Very satisfied with this purchase.,2024-11-25
22722,356,310,10790,4,"Excellent quality, will buy again.",2023-08-13
22723,2753,223,20438,5,"Great product, exactly as described!",2024-11-12
22724,1817,1939,42377,3,"Average product, nothing special.",2023-11-29
22725,5791,592,50692,3,,2022-09-13
22726,8101,1386,44142,2,Does not match the description.,2022-07-21
22727,2544,41,862,4,Fast delivery and great packaging.,2022-02-09
22728,3451,1967,36012,4,Fast delivery and great packaging.,2022-05-21
22729,9466,1425,63416,4,Highly recommend this product.,2024-09-22
22730,2476,973,60616,3,,2023-10-30
22731,1590,1726,16965,3,It's decent.,2024-12-07
22732,6413,1223,5805,4,Very satisfied with this purchase.,2024-10-01
22733,445,359,41226,4,Fast delivery and great packaging.,2023-02-07
22734,6169,1656,45615,5,Highly recommend this product.,2024-05-25
22735,10577,2172,5873,2,Stopped working after a week.   ,2024-09-06
22736,6412,61,39822,2,Does not match the description.,2024-04-29
22737,7982,1473,36194,4,Good value for money.,2022-01-20
22738,1647,2185,60298,2,Disappointed with the purchase.,2022-12-21
22739,5732,1406,60941,5,Very satisfied with this purchase.,2024-10-12
22740,3074,1854,70510,5,"Excellent quality, will buy again.   ",2024-01-27
22741,783,1232,9751,1,Does not match the description.,2024-04-12
22742,1449,920,56544,2,Would not recommend.,2022-07-10
22743,7699,7,50067,5,"Great product, exactly as described!",2024-05-23
22744,822,218,59616,1,Stopped working after a week.,2024-05-03
22745,5153,1640,66333,4,Fast delivery and great packaging.,2023-08-25
22746,2291,1901,89646,3,,2022-04-13
22747,5913,1441,3250,5,"Excellent quality, will buy again.",2024-10-13
22748,4051,201,91995,5,"Great product, exactly as described!",2022-12-05
22749,8472,2045,19610,3,"Average product, nothing special.",2024-04-18
22750,4626,911,80707,3,"Average product, nothing special.",2024-12-08
22751,3098,1152,95526,2,"Not as expected, quality is poor.",2022-07-24
22752,2479,1408,40254,2,"Not as expected, quality is poor.",2024-07-15
22753,9582,2032,48387,5,,2023-03-26
22754,1439,14,14689,5,"Great product, exactly as described!",2024-06-30
22755,9505,140,92163,3,,2023-08-11
22756,7999,776,50034,2,Stopped working after a week.,2024-07-08
22757,1491,553,28525,3,"Average product, nothing special.",2023-06-23
22758,1620,1376,55854,1,Stopped working after a week.,2022-03-14
22759,3386,276,41056,5,"Excellent quality, will buy again.",2024-09-11
22760,6130,904,84690,1,Stopped working after a week.,2024-11-23
22761,7466,29,24121,5,Highly recommend this product.,2022-10-06
22762,2685,1288,55014,2,"Not as expected, quality is poor.",2024-10-12
22763,6206,1011,88561,4,Good value for money.,2024-10-01
22764,254,1205,93687,2,Would not recommend.,2023-09-05
22765,1277,1328,77746,4,Very satisfied with this purchase.,2023-05-19
22766,906,1568,38765,3,Okay for the price.,2023-04-13
22767,7544,1371,69507,3,Okay for the price.,2023-04-10
22768,2706,723,42687,4,Very satisfied with this purchase.,2024-09-19
22769,8916,223,25114,2,Stopped working after a week.,2022-10-11
22770,9021,1310,54279,3,Okay for the price.,2022-03-01
22771,8609,1778,88767,5,"Excellent quality, will buy again.   ",2023-01-03
22772,2668,577,23582,3,Okay for the price.,2024-09-23
22773,7940,553,91781,1,Stopped working after a week.,2024-07-20
22774,2828,1467,82797,3,It's decent.,2022-08-12
22775,8657,1141,89664,5,Highly recommend this product.,2024-08-20
22776,9821,1116,51585,3,It's decent.,2023-06-28
22777,2767,1813,58313,4,"Great product, exactly as described!",2022-07-21
22778,6994,1515,25990,4,Good value for money.,2023-10-10
22779,7414,1278,4721,1,Disappointed with the purchase.,2022-06-09
22780,3562,825,49859,3,It's decent.,2022-08-16
22781,9565,439,93925,3,Okay for the price.,2022-01-24
22782,5286,1065,10072,4,"Excellent quality, will buy again.",2024-07-26
22783,10653,258,78375,1,Would not recommend.,2022-02-10
22784,5734,687,71976,3,Okay for the price.,2024-02-11
22785,3988,358,492,2,Product arrived damaged.,2024-11-11
22786,10513,2063,99963,2,"Not as expected, quality is poor.",2022-05-10
22787,4351,2116,11036,4,,2023-09-06
22788,9001,183,36733,4,Highly recommend this product.,2023-10-01
22789,1888,1656,73854,4,Highly recommend this product.,2022-12-10
22790,2056,1855,48172,4,"Excellent quality, will buy again.",2024-01-28
22791,6197,2042,57334,2,Disappointed with the purchase.,2024-11-08
22792,2654,1158,96978,4,Highly recommend this product.,2023-06-29
22793,3831,1382,79271,2,Would not recommend.,2024-05-14
22794,2611,99498,25687,4,"Excellent quality, will buy again.",2022-06-08
22795,5445,26,17480,2,Does not match the description.,2024-10-14
22796,3523,1021,28167,1,Product arrived damaged.,2022-09-23
22797,8546,1355,88316,1,Would not recommend.,2022-09-03
22798,10274,1255,92189,2,Product arrived damaged.,2023-04-09
22799,4529,2036,8564,3,,2023-08-08
22800,7258,808,81913,4,"Great product, exactly as described!",2023-06-19
22801,7162,1373,54487,4,"Excellent quality, will buy again.",2023-05-14
22802,2087,1411,4519,1,Does not match the description.,2024-09-16
22803,2752,1289,85374,3,"Average product, nothing special.",2022-07-29
22804,7641,322,9175,5,"Great product, exactly as described!",2022-10-09
22805,847,358,84318,4,Fast delivery and great packaging.,2024-10-07
22806,3118,1667,14891,2,Stopped working after a week.,2023-06-28
22807,8331,559,82626,5,Good value for money.,2023-12-03
22808,3991,205,49554,2,Does not match the description.,2024-02-03
22809,6049,1326,33404,1,Disappointed with the purchase.,2024-10-26
22810,3178,1242,29616,4,Very satisfied with this purchase.,2024-02-12
22811,1631,1483,7133,3,"Average product, nothing special.",2023-10-08
22812,7567,989,79435,3,It's decent.,2022-11-26
22813,2955,1667,19551,3,,2022-05-30
22814,7615,862,104075,3,Okay for the price.,2022-10-17
22815,5303,1713,72152,1,,2023-06-05
22816,9744,1950,74424,2,Disappointed with the purchase.,2023-06-20
22817,1252,1296,52460,1,Does not match the description.,2023-11-11
22818,3411,2051,76678,2,Disappointed with the purchase.,2024-12-19
22819,2301,1739,55463,3,It's decent.,2022-02-20
22820,4851,1102,92470,3,,2024-03-12
22821,10439,1781,77080,5,Highly recommend this product.,2024-03-04
22822,2143,97,3121,2,"Not as expected, quality is poor.",2023-07-12
22823,5405,422,48942,3,It's decent.,2023-04-06
22824,1622,240,11754,1,Product arrived damaged.,2024-04-25
22825,7767,1092,56114,4,"Excellent quality, will buy again.",2022-02-17
22826,3311,40,37704,2,Does not match the description.,2022-04-08
22827,5305,2028,95154,5,"Excellent quality, will buy again.",2022-11-19
22828,5791,1697,3833,1,Would not recommend.,2023-12-16
22829,4174,1286,64649,2,Stopped working after a week.,2023-08-24
22830,10163,1498,96690,1,Would not recommend.,2022-07-02
22831,1670,1987,16763,3,Okay for the price.,2022-11-01
22832,4756,1242,87978,4,Good value for money.,2023-01-27
22833,6833,214,90210,1,Disappointed with the purchase.,2024-06-06
22834,3668,161,14822,3,It's decent.,2024-11-25
22835,4304,1315,55363,3,,2022-08-16
22836,1517,738,28535,5,Good value for money.,2023-01-28
22837,1783,409,48164,5,Highly recommend this product.,2023-05-02
22838,6137,67,81869,5,"Excellent quality, will buy again.",2024-10-07
22839,9018,1663,82641,3,,2023-07-16
22840,647,1205,30515,4,Very satisfied with this purchase.,2022-03-16
22841,3979,2109,963,5,Fast delivery and great packaging.,2024-10-25
22842,7752,1346,3510,4,Very satisfied with this purchase.,2023-07-11
22843,559,10,49161,2,Does not match the description.,2023-08-02
22844,3744,497,92383,5,"Excellent quality, will buy again.",2022-12-28
22845,3976,1013,5989,5,"Excellent quality, will buy again.",2023-05-29
22846,6659,345,102014,5,"Excellent quality, will buy again.",2024-10-01
22847,7994,634,81792,1,Stopped working after a week.,2022-03-30
22848,3842,205,9129,1,Would not recommend.,2023-08-23
22849,935,766,101913,1,Does not match the description.,2023-10-26
22850,656,448,26350,3,,2023-02-13
22851,7116,80,17453,2,Stopped working after a week.,2022-11-30
22852,652,633,40512,2,Would not recommend.,2025-01-05
22853,3918,472,52403,1,Product arrived damaged.,2022-11-07
22854,6868,1528,7577,1,Stopped working after a week.,2022-11-07
22855,7268,142,21342,2,Disappointed with the purchase.,2022-04-20
22856,9652,514,27408,1,Would not recommend.,2023-11-15
22857,4786,322,81405,5,"Great product, exactly as described!",2024-12-28
22858,466,1621,31198,3,"Average product, nothing special.",2023-04-11
22859,1888,2218,62507,4,"Excellent quality, will buy again.",2024-01-08
22860,2703,1166,93802,5,"Excellent quality, will buy again.",2022-07-02
22861,4762,1044,50040,2,Does not match the description.,2024-02-22
22862,1444,563,86530,3,Okay for the price.,2022-06-19
22863,2524,705,96227,1,Disappointed with the purchase.,2024-02-02
22864,3389,701,102567,5,Fast delivery and great packaging.,2024-02-06
22865,1534,487,78750,1,Product arrived damaged.,2022-02-18
22866,9254,1393,10564,2,Stopped working after a week.   ,2024-09-05
22867,9905,952,74010,5,Very satisfied with this purchase.,2022-01-20
22868,8222,923,66172,3,,2023-11-16
22869,8397,1479,94358,4,Highly recommend this product.,2022-01-11
22870,2986,1982,26685,1,Product arrived damaged.,2023-04-24
22871,2176,1827,27028,4,Highly recommend this product.,2022-12-06
22872,1059,1517,64955,4,Good value for money.,2023-09-19
22873,1555,1412,81184,1,Product arrived damaged.,2023-08-31
22874,4566,600,103465,1,Would not recommend.,2022-10-28
22875,1711,2070,4670,2,"Not as expected, quality is poor.",2022-06-04
22876,4595,1337,58475,2,Does not match the description.,2023-07-27
22877,10585,1411,17349,2,"Not as expected, quality is poor.",2022-08-03
22878,9261,2149,22867,5,Very satisfied with this purchase.,2022-01-25
22879,5896,1710,41142,4,Fast delivery and great packaging.,2022-06-13
22880,941,934,63284,5,"Great product, exactly as described!",2024-09-09
22881,1857,1327,7752,4,Fast delivery and great packaging.,2023-03-02
22882,6974,363,45525,2,Would not recommend.,2022-04-19
22883,2388,940,579,4,"Great product, exactly as described!",2024-04-26
22884,6480,99,38712,3,It's decent.,2023-10-11
22885,5183,2005,13402,5,"Great product, exactly as described!",2024-01-01
22886,6762,1893,102341,3,"Average product, nothing special.",2023-09-30
22887,9571,206,454,1,Product arrived damaged.,2023-12-04
22888,10137,2074,45142,4,Good value for money.,2024-04-29
22889,1764,1847,75386,1,,2024-12-06
22890,7813,751,12437,3,"Average product, nothing special.",2023-02-16
22891,2454,213,14663,3,,2024-03-20
22892,9631,1361,75577,5,Good value for money.,2024-04-07
22893,329,537,70998,3,It's decent.,2024-08-05
22894,6308,1238,9629,3,Okay for the price.,2022-03-16
22895,3239,1951,53840,1,Disappointed with the purchase.,2024-10-01
22896,3780,172,45431,3,,2022-11-25
22897,7057,2087,32161,1,Disappointed with the purchase.,2023-09-03
22898,8727,2159,101778,5,Very satisfied with this purchase.,2024-01-31
22899,6152,1088,97453,3,It's decent.,2024-10-15
22900,6579,1436,48782,4,"Excellent quality, will buy again.",2024-05-05
22901,9721,175,2035,5,Highly recommend this product.,2022-07-29
22902,9996,1419,9267,1,Stopped working after a week.,2022-11-05
22903,7926,173,45852,3,Okay for the price.,2024-10-05
22904,6469,788,44681,5,Highly recommend this product.,2024-07-28
22905,6106,435,97337,5,Very satisfied with this purchase.,2023-05-19
22906,2407,948,39001,2,"Not as expected, quality is poor.   ",2023-05-27
22907,1151,1036,74598,1,Product arrived damaged.,2023-05-26
22908,194,1595,22669,1,Does not match the description.,2023-12-26
22909,1369,131,43076,5,"Excellent quality, will buy again.",2024-10-19
22910,6348,335,22606,3,,2024-07-21
22911,5670,1765,78646,3,"Average product, nothing special.",2024-02-22
22912,10596,2039,95248,5,Very satisfied with this purchase.,2024-10-06
22913,7206,755,40930,3,Okay for the price.,2022-11-07
22914,6350,232,101180,4,Very satisfied with this purchase.,2024-08-05
22915,4024,1282,98856,4,Very satisfied with this purchase.,2023-07-21
22916,8119,96735,46447,4,"Excellent quality, will buy again.",2024-10-20
22917,518,1195,33719,5,,2023-08-22
22918,2775,1250,94558,2,Product arrived damaged.,2024-09-18
22919,6465,1978,46292,5,"Great product, exactly as described!",2022-10-23
22920,188,760,33884,2,Does not match the description.,2024-07-17
22921,3679,326,54573,1,Product arrived damaged.,2024-05-16
22922,2722,2045,62467,1,"Not as expected, quality is poor.",2024-06-16
22923,1741,1643,42187,4,Fast delivery and great packaging.,2024-10-03
22924,604,1526,16711,3,,2022-03-20
22925,2116,1046,93450,2,Would not recommend.,2024-09-20
22926,4166,881,103929,2,Does not match the description.,2023-03-08
22927,5501,1150,53794,4,Good value for money.,2022-10-21
22928,726,293,35178,4,Fast delivery and great packaging.,2023-07-14
22929,4358,884,84453,4,Good value for money.,2023-10-20
22930,4720,1266,85177,5,Good value for money.,2022-09-07
22931,9898,1255,16892,1,Stopped working after a week.,2023-03-04
22932,7622,188,15645,4,"Great product, exactly as described!",2022-05-14
22933,7147,737,65714,2,Stopped working after a week.,2022-04-20
22934,932,1134,42309,4,Fast delivery and great packaging.,2024-10-31
22935,1043,1034,36121,2,Disappointed with the purchase.,2024-04-07
22936,10587,1600,14492,5,"Great product, exactly as described!",2024-04-21
22937,3508,878,73843,5,Good value for money.,2022-06-02
22938,3377,1068,44489,4,Highly recommend this product.,2022-10-04
22939,727,1815,11013,4,Very satisfied with this purchase.,2022-03-10
22940,5056,1923,4608,4,"Excellent quality, will buy again.",2023-10-31
22941,584,1796,92716,3,"Average product, nothing special.",2023-07-05
22942,3132,1972,104138,4,Very satisfied with this purchase.,2024-12-22
22943,9266,375,53078,4,Very satisfied with this purchase.,2022-06-29
22944,2092,183,24049,4,Fast delivery and great packaging.,2024-05-01
22945,3029,1243,23912,1,,2023-07-15
22946,5908,411,85899,4,"Excellent quality, will buy again.",2022-10-12
22947,3206,1406,62926,3,Okay for the price.,2022-11-01
22948,1902,2170,39818,3,Okay for the price.,2022-09-13
22949,4809,2119,76031,2,Stopped working after a week.,2024-04-13
22950,7062,740,4433,2,Stopped working after a week.,2024-08-18
22951,6885,473,46301,4,Highly recommend this product.,2023-07-11
22952,8138,893,25479,4,"Great product, exactly as described!",2024-01-04
22953,5017,278,56763,3,,2024-04-01
22954,930,1494,72005,1,Product arrived damaged.,2024-02-21
22955,6984,1601,102271,2,Would not recommend.,2024-02-15
22956,5158,1650,77394,3,It's decent.,2023-06-10
22957,2052,1861,91354,5,Good value for money.,2022-07-30
22958,4973,484,59379,3,It's decent.,2023-08-17
22959,985,1032,33937,3,It's decent.,2023-10-31
22960,4641,1865,12868,3,   ,2023-08-20
22961,3310,651,62968,3,Okay for the price.,2023-02-15
22962,618,471,94815,3,Okay for the price.,2022-06-13
22963,10602,2203,72803,2,Product arrived damaged.,2022-07-21
22964,1308,1359,18411,5,Good value for money.,2023-03-19
22965,6660,1115,22028,2,Would not recommend.,2023-11-04
22966,1404,267,80614,2,Stopped working after a week.,2024-06-30
22967,4653,357,81145,3,Okay for the price.,2023-02-16
22968,2261,1444,26366,5,Highly recommend this product.,2022-10-15
22969,284,169,43743,1,Does not match the description.,2024-10-18
22970,8262,188,31543,5,Good value for money.,2022-11-24
22971,6124,1466,16300,2,Does not match the description.,2023-04-05
22972,2710,520,71685,2,"Not as expected, quality is poor.",2022-08-16
22973,4624,102,58873,1,"Not as expected, quality is poor.",2023-12-05
22974,2929,890,493,3,,2024-05-17
22975,4153,404,5872,4,Highly recommend this product.,2023-06-21
22976,9938,1455,31294,4,Very satisfied with this purchase.,2022-01-23
22977,765,103,79185,3,It's decent.,2024-06-06
22978,6359,1869,26402,3,Okay for the price.,2023-04-02
22979,7824,1571,103137,5,Fast delivery and great packaging.,2023-05-21
22980,10200,1212,30428,1,Product arrived damaged.,2022-07-17
22981,9490,660,98666,2,Stopped working after a week.,2024-04-27
22982,897,1043,9345,4,Good value for money.,2024-06-17
22983,6475,659,10870,1,Disappointed with the purchase.,2023-02-21
22984,1762,602,64277,2,Disappointed with the purchase.,2023-09-28
22985,4833,965,9646,2,Would not recommend.,2023-07-25
22986,9786,455,46149,3,,2023-12-20
22987,87,487,11227,3,"Average product, nothing special.",2023-07-23
22988,3979,2219,94047,1,Would not recommend.,2023-03-21
22989,6879,270,102477,2,"Not as expected, quality is poor.",2023-07-06
22990,6394,390,38572,3,,2024-11-09
22991,7036,747,22856,5,Highly recommend this product.,2024-06-28
22992,7970,242,1010,4,"Great product, exactly as described!",2022-02-25
22993,10152,1982,90409,1,"Not as expected, quality is poor.",2023-09-03
22994,345,382,33407,2,Product arrived damaged.,2024-07-20
22995,5027,634,70147,3,,2024-04-10
22996,4412,1860,43921,2,Would not recommend.,2022-04-15
22997,755,1025,17451,4,Fast delivery and great packaging.,2024-12-18
22998,2301,1472,95033,1,Does not match the description.,2022-08-20
22999,1770,1609,103586,2,Stopped working after a week.,2022-07-13
23000,7997,719,91239,2,Would not recommend.,2023-12-01
23001,5899,77,45091,1,Disappointed with the purchase.,2022-07-28
23002,1365,465,101990,5,Good value for money.,2022-09-13
23003,5987,1591,74561,4,Very satisfied with this purchase.   ,2022-11-03
23004,979,1683,63106,1,"Not as expected, quality is poor.",2022-09-12
23005,3396,976,46768,5,Highly recommend this product.,2022-05-05
23006,9898,211,31639,3,"Average product, nothing special.",2022-11-12
23007,9422,1106,19927,2,Would not recommend.,2023-08-30
23008,8516,1401,2249,4,"Great product, exactly as described!",2022-07-10
