product_id,product_name,category_id,brand,cost_price,selling_price,stock_quantity
823,Premium Eco Kit 823,15,Premium,8497.86,12237.45,418
824,Premium Mini Kit 824,22,Premium,18096.84,26925.2,132
825,HouseBrand Mini Set 825,10,HouseBrand,1306.97,1624.5,187
826,HouseBrand Smart Pack 826,5,HouseBrand,9365.92,16518.61,190
827,Adidas Classic Sandal 827,13,Adidas,5909.26,7201.84,112
828,HouseBrand Pro Kit 828,9,HouseBrand,20402.48,28546.6,418
829,ProLine Mini Kit 829,20,ProLine,20077.49,24535.37,-13
830,ProLine Lite Pack 830,16,ProLine,23979.45,33844.35,96
831,Puma Classic Jacket 831,2,Puma,23086.4,39809.8,324
832,HouseBrand Max Set 832,14,HouseBrand,13828.72,17806.3,373
833,ValueMart Max Set 833,21,ValueMart,12490.07,14638.62,313
834,ProLine Pro Product 834,18,ProLine,23764.88,40137.64,358
835,Premium Prime Kit 835,7,Premium,1380.46,2431.31,329
836,ProLine Max Item 836,24,ProLine,13333.76,20900.75,440
837,HP Smart Notebook 837,12,HP,10523.15,12918.66,127
838,HouseBrand Classic Set 838,3,HouseBrand,5856.67,9920.12,180
839,Nivea Ultra Product 839,4,Nivea,5706.13,8596.85,497
840,Generic Ultra Biography 840,6,Generic,4122.01,6249.61,404
841,ProLine Mini Product 841,10,ProLine,15672.67,27316.42,217
842,Loreal Plus Pack 842,4,Loreal,22840.17,39664.66,473
843,Premium Smart Kit 843,21,Premium,15800.58,24539.81,308
844,ProLine Classic Set 844,16,ProLine,17277.86,20054.64,17
845,Premium Eco Set 845,24,Premium,14660.81,24306.93,71
846,ValueMart Max Kit 846,10,ValueMart,359.31,532.26,158
847,Reebok Ultra Running Shoe 847,13,Reebok,10952.88,15014.38,415
848,Premium Mini Set 848,7,Premium,13212.24,18416.95,23
849,Generic Ultra Pack 849,25,Generic,4364.54,5926.1,468
850,HouseBrand Classic Item 850,8,HouseBrand,13605.56,20061.84,54
851,ProLine Prime Pack 851,17,ProLine,23752.54,31718.99,274
852,ValueMart Lite Set 852,18,ValueMart,674.75,891.04,127
853,HP Ultra Desktop 853,12,HP,823.32,1277.37,307
854,ValueMart Ultra Pack 854,17,ValueMart,18680.96,27755.67,338
855,ValueMart Plus Pack 855,16,ValueMart,9931.83,11687.92,363
856,Premium Smart Kit 856,3,Premium,16392.15,29458.51,188
857,Philips Plus Speaker 857,1,Philips,13961.71,22871.45,237
858,HouseBrand Eco Product 858,21,HouseBrand,13652.86,21202.15,130
859,ValueMart Eco Product 859,18,ValueMart,21481.21,26410.89,68
860,Generic Pro Pack 860,24,Generic,699.13,1184.0,177
861,Zara Pro T-Shirt 861,2,Zara,4905.97,5654.28,300
862,Asus Ultra Notebook 862,12,Asus,8392.26,10556.59,100
863,Dell Pro Notebook 863,12,Dell,10089.15,16636.8,318
864,HouseBrand Smart Pack 864,23,HouseBrand,16331.55,20101.96,409
865,Premium Prime Item 865,8,Premium,22837.29,27580.08,185
866,Realme Smart Smartphone 866,11,Realme,23565.49,41662.19,218
867,Apple Eco Phone 867,11,Apple,16701.55,24165.22,352
868,ProLine Pro Kit 868,19,ProLine,837.95,1042.16,231
869,Generic Classic Pack 869,16,Generic,5852.18,9263.61,25
870,ProLine Pro Set 870,9,ProLine,22171.81,37304.48,264
871,Bata Lite Boot 871,13,Bata,19333.73,25641.16,67
872,Nike Eco Sneaker 872,13,Nike,4977.18,8508.87,279
873,HouseBrand Ultra Product 873,21,HouseBrand,22558.63,38808.97,454
874,ProLine Classic Pack 874,24,ProLine,5746.99,10089.91,450
875,Premium Mini Set 875,15,Premium,10591.25,16037.73,172
876,Generic Mini Set 876,9,Generic,7249.4,9473.91,496
877,ValueMart Ultra Pack 877,3,ValueMart,12439.29,21483.21,271
878,HouseBrand Max Set 878,16,HouseBrand,13048.34,18640.67,120
879,Dell Mini Laptop 879,12,Dell,5271.47,8881.94,188
880,ValueMart Eco Kit 880,5,ValueMart,17929.74,29476.32,495
881,ValueMart Pro Item 881,15,ValueMart,21580.01,28899.58,414
882,HouseBrand Smart Item 882,23,HouseBrand,18248.79,30460.65,2
883,ValueMart Prime Set 883,17,ValueMart,21166.26,38004.32,88
884,Apple Ultra Phone 884,11,Apple,20357.2,33263.19,33
885,HP Classic Monitor 885,12,HP,23177.38,32596.13,204
886,Generic Classic Item 886,15,Generic,2693.26,3492.5,157
887,ProLine Pro Pack 887,22,ProLine,9943.99,13982.79,282
888,HouseBrand Pro Set 888,7,HouseBrand,12315.68,20613.75,195
889,HouseBrand Lite Pack 889,23,HouseBrand,1799.36,2741.57,194
890,Asus Classic Laptop 890,12,Asus,15376.33,22153.13,142
891,HouseBrand Ultra Pack 891,10,HouseBrand,11823.42,18069.73,113
892,Bata Eco Boot 892,13,Bata,11830.0,19893.24,347
893,Premium Lite Kit 893,19,Premium,8567.39,14310.76,291
894,Generic Plus Pack 894,22,Generic,3879.63,5930.96,332
895,Generic Mini Item 895,8,Generic,18492.35,24136.41,371
896,HouseBrand Plus Item 896,17,HouseBrand,-6415.36,9509.13,82
897,ProLine Prime Pack 897,24,ProLine,9563.62,16442.06,117
898,ValueMart Pro Set 898,25,ValueMart,21877.53,27517.84,400
899,Premium Smart Kit 899,21,Premium,852.13,1197.79,467
900,HouseBrand Eco Set 900,22,HouseBrand,17234.37,25787.47,12
901,ValueMart Lite Kit 901,10,ValueMart,-20316.81,32734.71,10
902,Acer Max Monitor 902,12,Acer,22317.48,29000.81,176
903,ProLine Ultra Set 903,5,ProLine,16087.95,28665.45,36
904,Generic Classic Item 904,7,Generic,6279.28,7790.54,14
905,HouseBrand Lite Kit 905,22,HouseBrand,5698.62,8417.24,262
906,ValueMart Plus Set 906,25,ValueMart,352.92,533.51,258
907,Nike Pro Sneaker 907,13,Nike,20195.81,27889.06,333
908,OnePlus Plus Smartphone 908,11,OnePlus,4240.05,6917.77,421
909,Premium Lite Item 909,20,Premium,3459.75,4863.53,258
910,Generic Mini Product 910,23,Generic,117.55,158.01,98
911,ValueMart Eco Pack 911,14,ValueMart,8385.64,11126.31,296
912,Acer Max Monitor 912,12,Acer,4579.0,6842.2,128
913,Generic Plus Item 913,18,Generic,14403.61,17435.87,150
914,ProLine Prime Item 914,22,ProLine,4415.7,7273.22,430
915,ProLine Mini Set 915,10,ProLine,19579.9,25142.11,387
916,Generic Mini Set 916,5,Generic,12450.79,14584.96,472
917,ValueMart Eco Novel 917,6,ValueMart,18114.11,30690.72,54
918,HouseBrand Eco Pack 918,3,HouseBrand,22057.84,36801.0,453
919,HouseBrand Lite Kit 919,22,HouseBrand,17475.79,27755.04,283
920,HouseBrand Classic Set 920,14,HouseBrand,16337.04,28547.69,306
921,Premium Lite Kit 921,3,Premium,7928.32,9490.96,295
922,Generic Mini Product 922,24,Generic,11159.37,17731.95,27
923,Premium Classic Kit 923,22,Premium,24775.46,31097.13,149
924,ValueMart Plus Item 924,20,ValueMart,-22191.2,26224.87,109
925,Premium Smart Product 925,19,Premium,8900.4,13987.76,277
926,Bata Smart Sandal 926,13,Bata,6530.57,8084.15,237
927,Generic Classic Product 927,3,Generic,2627.91,4111.53,110
928,Generic Plus Kit 928,9,Generic,5455.0,8726.5,119
929,ProLine Plus Kit 929,18,ProLine,13502.25,23733.21,226
930,ValueMart Mini Set 930,10,ValueMart,20904.78,25061.5,229
931,ProLine Classic Product 931,19,ProLine,24711.76,42017.13,40
932,Premium Ultra Pack 932,15,Premium,15687.81,21643.5,266
933,ValueMart Lite Set 933,17,ValueMart,19271.36,34666.26,4
934,Reebok Classic Running Shoe 934,13,Reebok,1579.54,2428.24,303
935,ValueMart Ultra Pack 935,3,ValueMart,6156.89,8396.19,285
936,Premium Classic Kit 936,19,Premium,4636.01,5830.89,10
937,Puma Max Jeans 937,2,Puma,21837.34,34956.74,209
938,Panasonic Prime Speaker 938,1,Panasonic,755.89,1143.77,260
939,ProLine Eco Product 939,8,ProLine,14938.32,21399.03,54
940,Generic Ultra Kit 940,24,Generic,7230.83,11507.46,304
941,Puma Max Jeans 941,2,Puma,-23898.72,42718.78,464
942,ValueMart Lite Kit 942,19,ValueMart,11657.05,15072.52,415
943,Premium Classic Product 943,21,Premium,18422.03,23843.08,430
944,HP Mini Monitor 944,12,HP,11596.83,19565.79,379
945,Generic Prime Kit 945,18,Generic,16097.03,25310.77,247
946,ValueMart Mini Pack 946,7,ValueMart,9324.2,10999.58,95
947,ProLine Mini Pack 947,20,ProLine,10853.31,15572.93,379
948,ProLine Plus Item 948,7,ProLine,5275.21,8082.07,442
949,ProLine Max Novel 949,6,ProLine,1652.01,2723.97,359
950,HouseBrand Lite Set 950,10,HouseBrand,9536.88,13641.14,155
951,ProLine Prime Item 951,21,ProLine,8054.88,13231.94,136
952,ValueMart Mini Set 952,24,ValueMart,16538.66,23660.09,99
953,GENERIC MAX ITEM 953,19,Generic,11474.54,16286.71,342
954,Premium Eco Product 954,14,Premium,7977.17,9714.3,207
955,Realme Smart Phone 955,11,Realme,3140.23,4449.04,325
956,Premium Smart Kit 956,14,Premium,23271.24,27309.84,375
957,ProLine Lite Pack 957,16,ProLine,11470.49,13342.13,216
958,Premium Smart Item 958,7,Premium,3006.21,3880.77,59
959,Generic Mini Set 959,7,Generic,10062.59,15032.26,268
960,Sony Lite TV 960,1,Sony,4088.64,4950.6,157
961,Premium Plus Set 961,14,Premium,8260.42,12443.98,165
962,  ValueMart Eco Guide 962  ,6,ValueMart,654.52,1153.19,198
963,ValueMart Smart Set 963,3,ValueMart,3215.13,4003.66,441
964,Generic Smart Kit 964,25,Generic,15460.62,23912.76,272
965,Premium Classic Item 965,25,Premium,2256.55,4024.39,201
966,Generic Pro Novel 966,6,Generic,15595.63,22193.43,62
967,PREMIUM LITE ITEM 967,10,Premium,23284.52,29035.75,213
968,HouseBrand Lite Pack 968,25,HouseBrand,9509.17,14945.6,149
969,ProLine Plus Product 969,25,ProLine,1487.15,2602.31,196
970,ProLine Smart Kit 970,15,ProLine,17624.7,21977.47,258
971,HouseBrand Lite Kit 971,14,HouseBrand,16854.17,24380.58,165
972,Loreal Mini Kit 972,4,Loreal,6140.77,10472.19,438
973,Sony Ultra Soundbar 973,1,Sony,17736.11,31917.97,277
974,Philips Mini Soundbar 974,1,Philips,4068.09,6460.92,301
975,Puma Ultra T-Shirt 975,2,Puma,14765.26,23544.68,205
976,HouseBrand Max Set 976,15,HouseBrand,9161.36,14687.8,257
977,ProLine Eco Item 977,15,ProLine,5230.55,7929.71,359
978,HouseBrand Plus Set 978,23,HouseBrand,16687.49,24308.07,368
979,HouseBrand Max Kit 979,9,HouseBrand,2192.86,2870.47,328
980,LG Eco Camera 980,1,LG,24666.32,31933.35,65
981,Premium Mini Pack 981,21,Premium,4257.69,5681.21,372
982,Realme Prime Smartphone 982,11,Realme,8143.92,13591.62,10
983,Generic Plus Set 983,24,Generic,21888.6,27356.93,46
984,  ValueMart Lite Pack 984  ,20,ValueMart,3741.28,6523.66,397
985,Puma Lite Sneaker 985,13,Puma,8442.71,10570.83,262
986,LG Ultra TV 986,1,LG,6236.28,10876.78,73
987,Premium Lite Item 987,20,Premium,24246.35,29471.32,371
988,PREMIUM ECO PRODUCT 988,15,Premium,6465.9,9717.68,169
989,ValueMart Prime Kit 989,9,ValueMart,7122.47,10847.52,496
990,HouseBrand Mini Pack 990,5,HouseBrand,11754.88,18490.76,126
991,Lakme Smart Product 991,4,Lakme,23268.33,34407.37,200
992,ProLine Eco Product 992,21,ProLine,16364.94,26372.11,108
993,HouseBrand Classic Kit 993,18,HouseBrand,21883.74,33894.49,414
994,HouseBrand Plus Product 994,7,HouseBrand,2532.77,3910.76,96
995,Puma Pro Shirt 995,2,Puma,6070.27,7220.34,481
996,Premium Smart Item 996,14,Premium,4050.44,6265.08,302
997,HouseBrand Mini Product 997,20,HouseBrand,20555.92,27775.23,456
998,ProLine Smart Pack 998,14,ProLine,14097.12,20544.81,412
999,VALUEMART MINI KIT 999,17,ValueMart,5291.67,9453.61,376
1000,ValueMart Lite Kit 1000,3,ValueMart,20739.07,31858.58,233
1001,Generic Pro Pack 1001,7,Generic,18654.59,22477.15,198
1002,HouseBrand Pro Set 1002,20,HouseBrand,14770.13,18048.92,165
1003,Levis Eco Jacket 1003,2,Levis,18783.37,25177.39,158
1004,Premium Smart Product 1004,23,Premium,19063.72,30574.85,264
1005,ProLine Eco Kit 1005,7,ProLine,17738.17,31330.86,124
1006,ProLine Prime Item 1006,3,ProLine,8187.76,10664.86,199
1007,Generic Eco Set 1007,10,Generic,18571.2,27081.59,56
1008,Premium Pro Pack 1008,15,Premium,7888.16,9795.82,194
1009,ValueMart Ultra Pack 1009,7,ValueMart,21499.02,33142.27,320
1010,ValueMart Ultra Item 1010,10,ValueMart,19758.15,23549.69,186
1011,Premium Smart Item 1011,7,Premium,5791.07,10368.84,64
1012,Premium Max Set 1012,18,Premium,15463.76,17833.43,150
1013,  ValueMart Ultra Item 1013  ,5,ValueMart,15906.76,22218.84,117
1014,HouseBrand Plus Pack 1014,24,HouseBrand,19129.87,27562.31,194
1015,ProLine Lite Kit 1015,19,ProLine,24386.34,35351.35,157
1016,ProLine Ultra Product 1016,17,ProLine,22970.68,30129.23,103
1017,HouseBrand Prime Item 1017,23,HouseBrand,2483.74,3903.18,12
1018,Premium Classic Pack 1018,20,Premium,15384.43,22647.38,230
1019,ProLine Lite Pack 1019,16,ProLine,3834.01,4946.34,252
1020,Premium Classic Set 1020,7,Premium,14964.59,21507.64,69
1021,ProLine Eco Set 1021,7,ProLine,22076.09,30753.08,35
1022,Dell Mini Notebook 1022,12,Dell,10272.04,13027.65,71
1023,Generic Lite Set 1023,19,Generic,11239.03,13043.65,265
1024,HouseBrand Lite Product 1024,25,HouseBrand,20403.3,33059.74,48
1025,Premium Mini Product 1025,22,Premium,22674.84,31050.21,3
1026,ValueMart Prime Product 1026,16,ValueMart,15239.75,20173.54,119
1027,Premium Mini Biography 1027,6,Premium,2891.99,4565.16,151
1028,ValueMart Max Item 1028,20,ValueMart,19035.78,25804.5,464
1029,ValueMart Plus Cookbook 1029,6,ValueMart,11367.67,17113.22,399
1030,ValueMart Plus Kit 1030,23,ValueMart,21876.84,38184.67,88
1031,ProLine Max Item 1031,22,ProLine,24116.3,35030.73,450
1032,Puma Max Jeans 1032,2,Puma,2134.87,2996.67,309
1033,ProLine Ultra Kit 1033,7,ProLine,4290.02,7591.54,110
1034,ValueMart Smart Product 1034,5,ValueMart,23986.51,39446.9,145
1035,Premium Classic Set 1035,17,Premium,16916.67,23099.01,355
1036,Premium Prime Pack 1036,17,Premium,4707.97,8283.71,140
1037,  HouseBrand Smart Pack 1037  ,8,HouseBrand,6416.9,10345.68,297
1038,Premium Pro Item 1038,17,Premium,11309.91,17655.79,75
1039,Nivea Pro Kit 1039,4,Nivea,16849.54,22340.75,498
1040,Generic Smart Product 1040,7,Generic,4096.39,5595.85,401
1041,ValueMart Mini Item 1041,9,ValueMart,11381.77,14497.79,341
1042,HouseBrand Classic Product 1042,5,HouseBrand,13566.38,16737.8,312
1043,HouseBrand Max Set 1043,18,HouseBrand,23601.48,33689.16,116
1044,Premium Max Set 1044,23,Premium,2503.0,2948.34,137
1045,Premium Pro Product 1045,19,Premium,19037.49,32325.43,281
1046,Puma Ultra Jeans 1046,2,Puma,19433.83,27105.34,8
1047,ValueMart Max Item 1047,8,ValueMart,4366.95,7849.2,35
1048,Zara Smart Jacket 1048,2,Zara,20683.85,32384.11,16
1049,Generic Prime Product 1049,19,Generic,17807.34,30414.62,148
1050,HouseBrand Smart Pack 1050,5,HouseBrand,70.57,108.61,150
1051,Generic Plus Item 1051,9,Generic,3138.49,3988.99,241
1052,Generic Lite Kit 1052,9,Generic,1802.32,2139.34,391
1053,ValueMart Ultra Item 1053,23,ValueMart,7836.96,14016.01,60
1054,  ValueMart Max Item 1054  ,25,ValueMart,3607.15,5824.47,38
1055,Generic Plus Set 1055,16,Generic,17281.64,20954.41,33
1056,Premium Mini Product 1056,5,Premium,1962.13,3026.95,148
1057,HouseBrand Max Product 1057,25,HouseBrand,16816.01,27107.32,279
1058,ProLine Pro Pack 1058,25,ProLine,16966.39,19954.48,63
1059,PROLINE SMART PRODUCT 1059,22,ProLine,9148.72,10546.98,18
1060,Puma Lite Sandal 1060,13,Puma,23428.52,30861.57,407
1061,Reebok Ultra Boot 1061,13,Reebok,4385.73,5208.06,495
1062,Generic Lite Item 1062,3,Generic,18188.92,31133.04,72
1063,Nivea Mini Pack 1063,4,Nivea,7243.55,9248.34,303
1064,LG Plus Camera 1064,1,LG,13858.11,22241.57,108
1065,HouseBrand Classic Product 1065,17,HouseBrand,9731.94,14702.59,289
1066,Generic Eco Product 1066,3,Generic,3899.88,6846.89,268
1067,ProLine Prime Pack 1067,20,ProLine,23072.34,40280.66,370
1068,  Premium Classic Item 1068  ,17,Premium,23209.55,32977.47,42
1069,Samsung Prime Soundbar 1069,1,Samsung,1611.15,1967.48,490
1070,ProLine Mini Product 1070,3,ProLine,8824.97,14171.37,485
1071,Premium Ultra Item 1071,20,Premium,14775.82,18398.61,426
1072,ValueMart Max Kit 1072,19,ValueMart,8902.31,10312.84,408
1073,HouseBrand Prime Kit 1073,8,HouseBrand,8298.48,11022.54,269
1074,Generic Pro Pack 1074,21,Generic,19010.16,30456.35,94
1075,Maybelline Lite Set 1075,4,Maybelline,20205.46,32130.0,232
1076,ValueMart Mini Pack 1076,5,ValueMart,16219.94,23750.58,84
1077,OnePlus Smart Phone 1077,11,OnePlus,2847.47,4233.9,183
1078,Generic Prime Item 1078,3,Generic,4148.12,5127.72,224
1079,Generic Classic Item 1079,24,Generic,7157.37,9883.49,358
1080,HouseBrand Pro Item 1080,9,HouseBrand,22461.35,34049.79,356
1081,ValueMart Classic Pack 1081,23,ValueMart,7533.13,9225.39,441
1082,ProLine Mini Kit 1082,14,ProLine,8671.15,14491.57,306
1083,ValueMart Eco Item 1083,22,ValueMart,11840.71,21092.84,255
1084,ProLine Lite Pack 1084,14,ProLine,6809.46,9995.16,337
1085,LG Classic TV 1085,1,LG,-20109.83,24452.2,404
1086,Generic Ultra Pack 1086,8,Generic,14154.65,16673.24,2
1087,H&M Plus Shirt 1087,2,H&M,17418.1,20843.46,7
1088,Asus Classic Laptop 1088,12,Asus,8500.46,11035.74,249
1089,ValueMart Pro Product 1089,5,ValueMart,19097.11,33773.29,162
1090,Loreal Mini Item 1090,4,Loreal,23994.05,36869.15,86
1091,GENERIC PRIME KIT 1091,17,Generic,17762.66,28556.62,277
1092,ProLine Classic Item 1092,21,ProLine,12112.54,18128.63,71
1093,HOUSEBRAND PRO ITEM 1093,9,HouseBrand,2676.18,4233.76,237
1094,Samsung Lite TV 1094,1,Samsung,6927.09,8390.43,80
1095,ValueMart Eco Set 1095,5,ValueMart,15986.34,24914.87,68
1096,Realme Lite Smartphone 1096,11,Realme,2299.79,3292.59,231
1097,Premium Classic Product 1097,9,Premium,18025.46,27513.47,272
1098,Nike Plus Sneaker 1098,13,Nike,12200.2,21693.09,185
1099,ValueMart Eco Set 1099,19,ValueMart,12449.64,18195.08,66
1100,Sony Prime Headphone 1100,1,Sony,23565.61,31989.45,223
1101,Generic Smart Kit 1101,7,Generic,24985.25,40404.85,167
1102,Nike Pro Jeans 1102,2,Nike,1594.04,1859.57,-9
1103,ValueMart Lite Pack 1103,15,ValueMart,1835.53,3224.48,402
1104,Premium Classic Product 1104,24,Premium,13674.05,21205.93,218
1105,Generic Max Pack 1105,8,Generic,1646.11,2682.09,434
1106,HouseBrand Pro Pack 1106,3,HouseBrand,2184.66,2954.3,163
1107,Sony Ultra TV 1107,1,Sony,10879.19,17515.42,70
1108,Generic Plus Kit 1108,21,Generic,15127.47,25723.78,465
1109,Xiaomi Lite Phone 1109,11,Xiaomi,21226.86,31398.93,289
1110,Generic Ultra Biography 1110,6,Generic,-23606.43,31366.6,346
1111,LG Mini Speaker 1111,1,LG,6104.72,8475.47,93
1112,Premium Max Set 1112,9,Premium,13140.45,22654.56,403
1113,ProLine Max Set 1113,8,ProLine,13043.23,17883.45,370
1114,ProLine Lite Item 1114,21,ProLine,3982.16,4847.41,349
1115,Adidas Mini Sneaker 1115,13,Adidas,16813.6,28029.81,68
1116,Generic Classic Kit 1116,15,Generic,19357.55,27202.42,445
1117,LG Max Headphone 1117,1,LG,2946.68,3462.85,11
1118,ProLine Pro Kit 1118,9,ProLine,12412.51,17149.2,282
1119,Premium Classic Product 1119,15,Premium,12041.2,19153.49,87
1120,ProLine Prime Set 1120,17,ProLine,7985.7,10980.65,137
1121,HouseBrand Plus Kit 1121,15,HouseBrand,14930.99,20224.85,344
1122,ProLine Ultra Kit 1122,9,ProLine,17366.42,27279.47,199
1123,Dove Lite Product 1123,4,Dove,11053.99,19126.27,263
1124,Sony Pro Camera 1124,1,Sony,21386.34,26862.65,181
1125,Adidas Pro Running Shoe 1125,13,Adidas,10637.19,12302.8,329
1126,Premium Mini Item 1126,23,Premium,11400.38,20181.8,16
1127,Premium Ultra Item 1127,8,Premium,21663.58,37901.59,332
1128,ProLine Mini Product 1128,14,ProLine,5106.81,8147.46,482
1129,ValueMart Lite Item 1129,14,ValueMart,23616.02,33901.43,71
1130,Premium Pro Item 1130,7,Premium,3500.26,5614.81,120
1131,HouseBrand Mini Pack 1131,25,HouseBrand,757.18,1235.18,431
1132,Premium Max Kit 1132,24,Premium,1915.8,2340.36,38
1133,ProLine Eco Item 1133,18,ProLine,16216.69,19374.69,263
1134,HouseBrand Max Kit 1134,21,HouseBrand,13109.43,22806.19,24
1135,ProLine Pro Pack 1135,22,ProLine,20322.07,30185.07,184
1136,ValueMart Ultra Product 1136,7,ValueMart,12674.09,15405.7,394
1137,Premium Plus Set 1137,17,Premium,3392.73,5028.92,269
1138,Puma Plus Jeans 1138,2,Puma,7522.84,9786.1,217
1139,ValueMart Ultra Set 1139,16,ValueMart,19680.33,23365.41,32
1140,Generic Lite Product 1140,22,Generic,21526.15,29544.1,136
1141,ProLine Lite Item 1141,17,ProLine,10095.2,12621.26,176
1142,Generic Smart Product 1142,14,Generic,2204.67,3794.25,345
1143,ValueMart Mini Set 1143,24,ValueMart,20549.25,31145.33,89
1144,Generic Plus Pack 1144,14,Generic,24615.95,32274.86,-13
1145,H&M Classic Dress 1145,2,H&M,14070.43,19188.0,221
1146,ValueMart Max Set 1146,9,ValueMart,226.78,348.69,157
1147,Generic Classic Product 1147,7,Generic,4737.07,5572.12,440
1148,ProLine Ultra Item 1148,10,ProLine,21980.27,30087.39,10
1149,Premium Max Product 1149,17,Premium,18925.85,25800.96,469
1150,HouseBrand Mini Set 1150,21,HouseBrand,17312.4,26202.45,319
1151,Panasonic Classic TV 1151,1,Panasonic,925.51,1660.42,317
1152,Premium Pro Product 1152,20,Premium,23442.25,40707.4,15
1153,Philips Eco Camera 1153,1,Philips,19806.59,28585.76,-2
1154,ProLine Max Product 1154,20,ProLine,217.56,290.95,365
1155,ValueMart Lite Item 1155,19,ValueMart,19835.87,30801.43,194
1156,Generic Pro Item 1156,8,Generic,7793.55,13860.02,407
1157,Samsung Ultra Phone 1157,11,Samsung,11205.78,16909.7,234
1158,Xiaomi Max Smartphone 1158,11,Xiaomi,13839.16,19804.09,403
1159,ProLine Classic Pack 1159,21,ProLine,22730.82,39912.4,147
1160,Generic Max Item 1160,15,Generic,11081.61,17823.73,40
1161,HouseBrand Lite Kit 1161,21,HouseBrand,14096.41,22624.56,99
1162,Generic Max Set 1162,19,Generic,16926.02,27673.82,395
1163,Generic Pro Biography 1163,6,Generic,12484.44,19130.84,496
1164,Samsung Mini Soundbar 1164,1,Samsung,21406.26,33105.12,184
1165,Lakme Pro Kit 1165,4,Lakme,20418.11,32997.44,374
1166,ValueMart Lite Kit 1166,19,ValueMart,9831.46,16764.92,450
1167,OnePlus Lite Phone 1167,11,OnePlus,14284.2,16432.79,305
1168,Premium Smart Set 1168,17,Premium,17968.49,27287.33,371
1169,Adidas Prime Sneaker 1169,13,Adidas,20257.92,32268.68,232
1170,ProLine Ultra Pack 1170,7,ProLine,23978.88,38599.37,62
1171,Premium Mini Kit 1171,25,Premium,24282.97,42429.42,445
1172,ProLine Pro Kit 1172,19,ProLine,15255.26,19250.78,35
1173,Generic Mini Set 1173,14,Generic,19146.14,28500.12,304
1174,HouseBrand Ultra Kit 1174,22,HouseBrand,2785.91,3893.62,399
1175,Bata Eco Sandal 1175,13,Bata,10836.52,13226.85,466
1176,Nivea Plus Kit 1176,4,Nivea,20948.55,30686.48,242
1177,Puma Smart Shirt 1177,2,Puma,461.46,672.7,1
1178,  Premium Eco Pack 1178  ,5,Premium,17642.89,29410.0,303
1179,Premium Classic Biography 1179,6,Premium,14824.81,18536.78,115
1180,HouseBrand Plus Item 1180,8,HouseBrand,22225.45,33419.6,270
1181,ProLine Pro Product 1181,23,ProLine,5669.93,7736.71,326
1182,Lenovo Smart Laptop 1182,12,Lenovo,12028.0,21632.01,80
1183,ProLine Prime Set 1183,3,ProLine,-21306.53,36463.85,323
1184,HouseBrand Max Product 1184,14,HouseBrand,8633.73,12842.65,140
1185,HouseBrand Classic Product 1185,8,HouseBrand,19987.73,29459.54,268
1186,ProLine Ultra Item 1186,24,ProLine,15586.15,23134.64,260
1187,ProLine Plus Kit 1187,18,ProLine,12623.13,21938.11,444
1188,HouseBrand Ultra Product 1188,5,HouseBrand,24335.05,40832.36,392
1189,ProLine Plus Set 1189,22,ProLine,12098.55,20497.13,112
1190,ProLine Plus Item 1190,8,ProLine,19060.61,23659.79,116
1191,ProLine Lite Pack 1191,8,ProLine,11171.03,15187.1,299
1192,ProLine Smart Product 1192,10,ProLine,20511.61,27010.49,364
1193,ProLine Lite Set 1193,19,ProLine,1889.12,3112.76,312
1194,ValueMart Max Item 1194,20,ValueMart,10072.38,16313.33,199
1195,Generic Prime Product 1195,23,Generic,20027.79,28114.82,57
1196,Adidas Eco Sneaker 1196,13,Adidas,19494.97,26126.9,222
1197,ValueMart Plus Item 1197,21,ValueMart,8235.38,13785.15,234
1198,ProLine Lite Product 1198,3,ProLine,1157.71,2082.13,283
1199,Premium Plus Product 1199,22,Premium,22077.05,39039.55,119
1200,Apple Lite Phone 1200,11,Apple,7206.55,8896.6,2
1201,Bata Max Sandal 1201,13,Bata,5540.21,9740.29,386
1202,Panasonic Max Headphone 1202,1,Panasonic,3622.76,4746.57,306
1203,Premium Prime Kit 1203,5,Premium,5683.17,8959.13,199
1204,Generic Classic Set 1204,9,Generic,15394.86,26612.6,458
1205,Premium Lite Product 1205,16,Premium,17378.59,24114.13,176
1206,Lakme Plus Kit 1206,4,Lakme,8048.57,14300.57,253
1207,HouseBrand Prime Pack 1207,16,HouseBrand,6973.9,10064.0,73
1208,Premium Prime Product 1208,21,Premium,16727.67,25332.79,387
1209,HouseBrand Classic Kit 1209,23,HouseBrand,16827.37,26381.52,71
1210,Premium Lite Product 1210,5,Premium,2704.4,4806.64,258
1211,Generic Mini Pack 1211,15,Generic,10421.3,15974.43,152
1212,Nike Lite T-Shirt 1212,2,Nike,20562.08,26541.94,131
1213,ProLine Prime Set 1213,21,ProLine,13382.74,17795.99,356
1214,Samsung Max Soundbar 1214,1,Samsung,20405.04,25806.24,219
1215,  Puma Plus Jacket 1215  ,2,Puma,18909.15,26047.89,118
1216,Generic Plus Product 1216,10,Generic,6214.34,10616.99,381
1217,Premium Max Product 1217,8,Premium,5294.3,7152.66,270
1218,Premium Pro Biography 1218,6,Premium,7975.5,9601.77,251
1219,Maybelline Ultra Product 1219,4,Maybelline,10455.47,18000.7,267
1220,Zara Classic Jeans 1220,2,Zara,5356.23,9322.11,238
1221,Generic Pro Item 1221,23,Generic,17002.3,22210.24,125
